ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date
4389,Zano Solar Power,Quadran Burkina Faso,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Burkina Faso,"25,589",Africa,2024-11-06,2023-10-24,2030-10-23
4383,Lankao Geothermal Based Space Heating System,"Lankao Green Energy Clean Energy Co., Ltd",Energy industries (renewable/non-renewable sources),,AM0072,Registered,China,"75,508",Asia,2024-04-19,2021-11-15,2031-11-14
4373,Everest Fleet EV Project,Everest Fleet Private Limited,Energy industries (renewable/non-renewable sources); Transport,,AMS-I.F.; AMS-III.C.,Under validation,India,"33,041",Asia,,2023-04-01,2033-03-31
4294,Yongji MSW Incineration Project,"Yongji Huaxinda Clean Energy Co., Ltd",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0022,Withdrawn,China,"63,176",Asia,,2021-06-30,2031-06-29
4260,Guizhou Zhongzhichang CMM Power Generation Project,"Guizhou Yuezhong Comprehensive Energy Co., Ltd.",Energy industries (renewable/non-renewable sources); Mining/mineral production,,ACM0008,Registered,China,"183,330",Asia,2024-12-30,2022-07-06,2032-07-05
4261,Aksaray Landfill Gas Power Plant Project,Multiple Proponents,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Registration requested,Turkey,"43,356",Middle East,,2021-06-26,2028-06-25
4262,Sharjah Waste to Energy Plant project,SHARJAH WASTE TO ENERGY COMPANY.LLC,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0022,Registered,United Arab Emirates,"47,187",Middle East,2025-05-16,2023-04-29,2033-04-28
4249,Ordu Landfill Gas to Electricity Project,Ordu Yenilenebilir Enerji Elektrik Üretim Sanayi ve Ticaret Anonim Şirketi,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,Turkey,"65,695",Europe,2025-09-16,2021-06-24,2028-06-23
4245,Biogas to electricity generation group project in India,EKI Energy Services Limited,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.F.; AMS-III.D.,Registered,India,"20,862",Asia,2024-07-03,2021-06-22,2028-06-21
4234,RIDI Grouped Hydro Solar Power Project in Nepal,RIDI POWER COMPANY LIMITED,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Nepal,"38,598",Asia,2025-07-23,2021-08-22,2028-08-21
4231,Shanxi Changzhi Sanyuan CMM Power Generation Project,"Changzhi Suburb Baoneng New Energy Development Co., Ltd",Energy industries (renewable/non-renewable sources); Mining/mineral production,,ACM0008,Registered,China,"244,963",Asia,2024-01-15,2021-06-25,2031-06-24
4232,Salima 60MW Solar PV Project,Salima JCM Solar Corporation Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,Malawi,"12,352",Africa,,2021-10-28,2031-10-27
4233,Golomoti 20MW Solar PV Project,Golomoti JCM Solar Corporation Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,Malawi,"4,642",Africa,,2022-03-14,2032-03-13
4220,Malatya 2 Landfill Gas Power Plant Project,Multiple Proponents,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,Turkey,"50,778",Middle East,2025-10-06,2021-06-27,2028-06-26
4206,Kütahya Landfill Gas to Electricity Project,Kütahya Biyokütle Enerji Üretim Sanayi ve Ticaret Anonim Şirketi,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,Turkey,"71,927",Europe,2025-07-04,2021-06-24,2028-06-23
4187,Floating Solar project of Greenam Energy,Greenam Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"36,376",Asia,2024-09-19,2022-01-12,2029-01-11
4188,Grouped Captive Solar Power Project in Bangladesh,EKI Energy Services Limited,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Registered,Bangladesh,"6,398",Asia,2024-07-02,2022-03-10,2029-03-09
4184,Talihya Nord I Hydro power rural electrification,Energie du Nord-Kivu SARL,Energy industries (renewable/non-renewable sources),,AMS-I.L.,Registered,"Congo, The Democratic Republic of The","41,750",Africa,2024-09-04,2023-07-25,2030-07-24
4185,KARAMANLI BIOGAS ENERGY POWER PLANT,Multiple Proponents,"Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AM0073,Registration requested,Turkey,"59,878",Middle East,,2023-01-25,2030-01-24
4173,Akalan Biogas Energy Power Plant,Multiple Proponents,"Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AM0073,Registered,Turkey,"81,924",Middle East,2025-03-24,2021-06-30,2028-06-29
4164,Grouped Captive Solar Power Project by Kohinoor Maple Leaf Group,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Under validation,Pakistan,"18,484",Asia,,2021-07-12,2028-07-11
4139,Grouped Hydro Power Project by EKI Energy Services Limited,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Nepal,"21,741",Asia,2024-09-26,2021-09-17,2028-09-16
4106,Bekmezci Biogas Energy Power Plant,Multiple Proponents,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AM0073,Registered,Turkey,"48,533",Middle East,2025-07-23,2021-06-30,2028-06-29
4071,Bundled Rooftop Solar Power Project by SPPL 01,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Registered,India,"13,735",Asia,2025-02-05,2023-01-05,2030-01-04
4057,Guangzhou Xingfeng landfill gas to LNG Project,Multiple Proponents,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"459,846",Asia,2025-04-11,2021-08-04,2031-08-03
4036,"26MWp Solar Photovoltaic Power Plant in Bavet City, Cambodia","Green Sustainable Ventures (Cambodia) Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Cambodia,"26,473",Asia,2024-03-25,2022-01-27,2029-01-26
4030,220MWDC MINBU SOLAR POWER  PLANT PROJECT,"GEP (Myanmar) Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Myanmar,"78,328",Asia,2025-05-01,2019-09-27,2026-09-26
4026,Angola Caraculo PV Plant,Solenova Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Under validation,Angola,"39,390",Africa,,2023-03-22,2033-03-21
4010,Installation of Solar Water Pump,EKI Energy Services Limited,Energy demand; Energy industries (renewable/non-renewable sources),,AMS-I.B.,Under validation,India,37,Asia,,2023-01-17,2030-01-16
4003,Bundled Solar Power Project by AMP Energy - 01,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Registered,India,"13,207",Asia,2023-08-18,2021-03-05,2028-03-04
3997,Istanbul Avcikoru Landfill Gas to Electricity Project,KORFEZ ENERJI SAN. VE TIC. A.S.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Verification approval requested,Turkey,"1,099,925",Europe,2024-12-03,2021-06-18,2028-06-17
3992,MEM OSB-1 SOLAR POWER PROJECT,MEM TEKSTIL SANAYI VE TICARET ANONIM SIRKETI,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Under validation,Turkey,"5,822",Middle East,,2021-03-17,2028-03-16
3986,15 MW Nam The Hydropower Project,Kosher Climate India Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Inactive,Lao,"40,111",Asia,,2021-01-01,2027-12-31
3966,Karaman Landfill Gas to Electricity Project,FMH Enerji Ticaret Limited Şirketi,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registration and verification approval requested,Turkey,"80,864",Europe,,2022-01-01,2028-12-31
3914,Guizhou Feitian 21 & Miluo & Mayixi CMM Power Generation Project,Multiple Proponents,Energy industries (renewable/non-renewable sources); Mining/mineral production,,ACM0008,Withdrawn,China,"511,185",Asia,,2021-12-30,2031-12-29
3915,Henan Mengjin CMM Power Generation Project,"Mengjin Branch of Henan Qingtian New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources); Mining/mineral production,,ACM0008,Registered,China,"134,087",Asia,2024-01-16,2022-05-01,2032-04-30
3898,Guizhou Jinsha CMM Power Generation Project,"Jinsha Yonder Southwest New Energy Development Co., Ltd.",Energy industries (renewable/non-renewable sources); Mining/mineral production,,ACM0008,Registered,China,"504,205",Asia,2023-12-01,2021-08-01,2031-07-31
3899,Barutçuoğlu Landfill Gas to Electricity Power Plant,Barutçuoğlu İnşaat Sanayi ve Ticaret Limited Şirketi,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Rejected by Administrator,Turkey,"16,126",Europe,,2021-06-03,2028-06-02
3889,Household Biogas Project in Madhya Pradesh & Jharkhand,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,India,"30,154",Asia,2023-05-30,2021-03-01,2031-02-28
3832,"Solar Powered Irrigation Services by Claro Energy, India",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.B.,Registered,India,"91,823",Asia,2024-06-22,2022-01-12,2029-01-11
3827,Kalyoncu Landfill Gas to Electricity Project.,Körfez Enerji Sanayi ve Ticaret Anonim Şirketi,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Verification approval requested,Turkey,"760,566",Europe,2025-03-10,2020-12-11,2027-12-10
3800,Grouped Captive Solar Project by EKI Energy Services Limited,EKI Energy Services Limited,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Under validation,India,305,Asia,,2020-12-01,2027-11-30
3788,Foumbouni-Mitsamiouli solar farm,INNOVENT COMORES S.A,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Comoros,"9,510",Africa,2023-08-08,2021-02-17,2028-02-16
3767,MicroEnergy Credits – Microfinance for Solar Lamps in Kenya,MicroEnergy Credits Corp,Energy industries (renewable/non-renewable sources),,AMS-III.AR,Registered,Kenya,"57,457",Africa,2023-09-11,2021-04-13,2028-04-12
3742,Distributed Renewable Energy Program for People and Planet,GEAPP ServiceCO (India) Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Registered,India,"92,663",Asia,2024-12-27,2021-06-23,2031-06-22
3745,Enexor Impact USA,Enexor BioEnergy,Energy demand; Energy industries (renewable/non-renewable sources); Waste handling and disposal,,VM0018; ACM0022,Registered,United States,"986,050",North America,2026-03-18,2026-01-01,2035-12-31
3715,TAIHE COUNTY BIOGAS POWER GENERATION AND ORGANIC FERTILIZER PROJECT,"Anhui United Venture Capital Renewable Energy Technology Co.,Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AM0073,Registered,China,"102,310",Asia,2024-09-27,2021-08-17,2031-08-16
3720,Giciye III Hydropower Project in Rwanda,B.B. Energy (Asia) Pte Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Rwanda,"25,787",Africa,2023-05-24,2020-12-09,2027-12-08
3705,CMM power generation project in the new auxiliary shaft of No. 8 coal mine of Hebi Coal Group,"Beijing Yonder Environmental Energy Technology Co., Ltd",Energy industries (renewable/non-renewable sources); Mining/mineral production,,ACM0008,Registered,China,"69,494",Asia,2024-04-03,2021-05-04,2031-05-03
3706,DNZ Landfill Gas Power Plant,Bio Kütle Enerji Elektrik Üretim Sanayi ve Ticaret A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0001,Under validation,Turkey,"126,116",Europe,,2020-10-10,2027-10-09
3707,TVS Landfill Gas Power Plant,Bio Kütle Enerji Elektrik Üretim Sanayi ve Ticaret A.Ş.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-III.G.,Under validation,Turkey,"31,385",Europe,,2020-10-26,2027-10-25
3697,Wangxingzhuang CMM Power Generation Project,"Xinzheng Yonder New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources); Mining/mineral production,,ACM0008,Registered,China,"55,192",Asia,2024-04-05,2021-12-17,2031-12-16
3662,15 MW Nam Hinboun Downstream Hydropower Project,Rasita Power Co. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Lao,"79,740",Asia,2023-04-11,2021-02-01,2028-01-31
3659,Nesa Solar PV Grouped Project,Nesa Power,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Verification approval requested,South Africa,"7,662",Africa,2024-07-19,2021-11-10,2028-11-09
3653,Xinxiang MSW Incineration Project,"Xinxiang Capital Environment Energy Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0022,Registered,China,"157,862",Asia,2023-08-21,2020-11-19,2030-11-18
3648,"Fengxi Geothermal Space Heating Project in Xi’an city, Shaanxi Province","Shaanxi Province Xixian new district Fengxi New Town Energy Development Co., Ltd.",Energy industries (renewable/non-renewable sources),,AM0072,Registered,China,"17,526",Asia,2023-05-12,2021-01-15,2031-01-14
3642,Shanghe Geothermal Space Heating Project,"SINOPEC GREEN ENERGY GEOTHERMAL SHANDONG DEVELOPMENT CO., LTD SHANGHE BRANCH",Energy industries (renewable/non-renewable sources),,AM0072,Registered,China,"3,205",Asia,2023-08-08,2021-01-18,2031-01-17
3637,Kayseri Landfill Gas to Power Generation Project,R Enerji Elektrik Üretim A.Ş.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,Turkey,"157,255",Middle East,2024-11-25,2021-06-30,2028-06-29
3626,Yangchun Landfill Gas Power Generation Project,"Yangchun Huanchuang New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"131,612",Asia,2023-06-21,2021-08-10,2028-08-09
3622,MK Group Energy Biogas Plant,PACT Capital AG,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,Serbia,"20,356",Europe,2025-03-17,2022-10-06,2029-10-05
3613,Solar Power Project by SOMA Energy,Soma Energy Co. Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Verification approval request denied,Cambodia,"5,113",Asia,2023-07-27,2020-08-13,2027-08-12
3545,"50 MW (AC) SOLAR PARK AT SUTIAKHALI, GOURIPUR, MYMENSINGH",HDFC Sinpower Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Bangladesh,"55,302",Asia,2023-02-06,2020-11-04,2027-11-03
3556,Grouped Rooftop Solar Project by Tata Power Renewable Energy Limited,Tata Power Renewable Energy Limited,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Registered,India,"17,764",Asia,2024-02-20,2020-10-01,2027-09-30
3557,Bundled Solar Power Project by Sun Source Energy Private Limited 01,Sun Source Energy Private Limited.,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Rejected by Administrator,India,"19,763",Asia,,2021-01-04,2028-01-03
3559,Bundled Solar Power Project by Sun Source Energy Private Limited 02,Sun Source Energy Private Limited.,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Rejected by Administrator,India,"13,923",Asia,,2021-10-19,2028-10-18
3573,"Rooftop Solar Project by Earth Carbon Foundation in Gujarat, India",Earth Carbon Foundation.,Energy industries (renewable/non-renewable sources),,ACM0002,Inactive,India,"45,770",Asia,,2020-09-01,2027-08-31
3508,CLS Nizip Landfill Gas to Electricity Project,CLS Enerji Üretim Sanayi ve Ticaret Limited Şirketi.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Registration requested,Turkey,"22,296",Asia,,2021-06-03,2028-06-02
3509,Mevlüt Coşkun Landfill Gas to Electricity Project,Dumanoğu Enerji Yatırım Anonim Şirketi,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Registration requested,Turkey,"12,944",Asia,,2020-10-26,2027-10-25
3534,7.81MW solar power project by AMPSolar Generation Private Limited,AMPSolar Generation Private Limited.,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Registered,India,"11,212",Asia,2024-06-06,2020-12-26,2027-12-25
3353,XESET 2 EXTENTION HYDROPOWER PROJECT,B.B. Energy (Asia) Pte Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Lao,"19,235",Asia,2025-04-14,2023-02-21,2030-02-20
3298,Blitta – Togo Solar Power Plant,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Togo,"61,326",Africa,2023-06-01,2021-06-12,2028-06-11
